,Global_active_power,hour
2007-01-29,143.62,18
2007-01-29,173.308,19
2007-01-29,205.22,20
2007-01-29,104.394,21
2007-01-29,57.024,22
2007-01-29,79.416,23
2007-01-30,22.924,0
2007-01-30,19.032,1
2007-01-30,17.468,2
2007-01-30,19.27,3
2007-01-30,17.432,4
2007-01-30,19.82,5
2007-01-30,57.058,6
2007-01-30,181.506,7
2007-01-30,90.474,8
2007-01-30,44.806,9
2007-01-30,17.022,10
2007-01-30,29.637999999999998,11
2007-01-30,38.616,12
2007-01-30,33.634,13
2007-01-30,38.124,14
2007-01-30,49.216,15
2007-01-30,89.838,16
2007-01-30,116.02799999999999,17
2007-01-30,192.868,18
2007-01-30,183.856,19
2007-01-30,172.376,20
2007-01-30,100.396,21
2007-01-30,119.438,22
2007-01-30,36.958,23
2007-01-31,34.34,0
2007-01-31,18.322,1
2007-01-31,36.21,2
2007-01-31,32.87,3
2007-01-31,18.762,4
2007-01-31,18.33,5
2007-01-31,25.406,6
2007-01-31,81.98,7
2007-01-31,143.156,8
2007-01-31,84.508,9
2007-01-31,82.59,10
2007-01-31,170.27,11
2007-01-31,237.59,12
2007-01-31,106.962,13
2007-01-31,111.242,14
2007-01-31,225.912,15
2007-01-31,129.002,16
2007-01-31,102.28,17
2007-01-31,181.744,18
2007-01-31,151.554,19
2007-01-31,69.58,20
2007-01-31,170.332,21
2007-01-31,111.718,22
2007-01-31,19.092,23
2007-02-01,26.786,0
2007-02-01,26.204,1
2007-02-01,25.894,2
2007-02-01,27.85,3
2007-02-01,62.398,4
2007-02-01,42.636,5
2007-02-01,26.818,6
2007-02-01,24.754,7
2007-02-01,27.264,8
2007-02-01,25.058,9
2007-02-01,26.754,10
2007-02-01,25.966,11
2007-02-01,25.558,12
2007-02-01,27.54,13
2007-02-01,26.306,14
2007-02-01,86.286,15
2007-02-01,87.544,16
2007-02-01,128.172,17
2007-02-01,118.324,18
2007-02-01,91.098,19
2007-02-01,154.412,20
2007-02-01,79.286,21
2007-02-01,31.694,22
2007-02-01,44.634,23
2007-02-02,46.032,0
2007-02-02,18.474,1
2007-02-02,17.408,2
2007-02-02,18.872,3
2007-02-02,17.43,4
2007-02-02,15.928,5
2007-02-02,75.246,6
2007-02-02,136.564,7
2007-02-02,91.216,8
2007-02-02,89.816,9
2007-02-02,99.644,10
2007-02-02,78.328,11
2007-02-02,38.93,12
2007-02-02,88.192,13
2007-02-02,49.699999999999996,14
2007-02-02,18.588,15
2007-02-02,22.476,16
2007-02-02,30.994,17
2007-02-02,137.346,18
2007-02-02,127.014,19
2007-02-02,65.972,20
2007-02-02,35.302,21
2007-02-02,140.934,22
2007-02-02,207.33,23
2007-02-03,17.166,0
2007-02-03,17.02,1
2007-02-03,17.462,2
2007-02-03,51.182,3
2007-02-03,38.856,4
2007-02-03,17.566,5
2007-02-03,15.734,6
2007-02-03,17.694,7
2007-02-03,16.162,8
2007-02-03,15.014,9
2007-02-03,17.836,10
2007-02-03,16.43,11
2007-02-03,16.424,12
2007-02-03,15.9,13
2007-02-03,55.982,14
2007-02-03,38.35,15
2007-02-03,15.118,16
2007-02-03,16.355999999999998,17
2007-02-03,16.944,18
2007-02-03,15.398,19
2007-02-03,17.486,20
2007-02-03,16.304,21
2007-02-03,15.54,22
2007-02-03,17.764,23
2007-02-04,82.662,0
2007-02-04,81.91,1
2007-02-04,47.11,2
2007-02-04,17.608,3
2007-02-04,16.92,4
2007-02-04,20.138,5
2007-02-04,38.724000000000004,6
2007-02-04,123.706,7
2007-02-04,111.094,8
2007-02-04,88.96000000000001,9
2007-02-04,78.596,10
2007-02-04,82.458,11
2007-02-04,79.43,12
2007-02-04,85.928,13
2007-02-04,84.95400000000001,14
2007-02-04,34.452,15
2007-02-04,17.355999999999998,16
2007-02-04,19.576,17
2007-02-04,38.998,18
2007-02-04,145.132,19
2007-02-04,154.212,20
2007-02-04,188.578,21
2007-02-04,201.786,22
2007-02-04,120.49,23
2007-02-05,23.418,0
2007-02-05,24.42,1
2007-02-05,24.61,2
2007-02-05,22.96,3
2007-02-05,26.152,4
2007-02-05,20.759999999999998,5
2007-02-05,83.112,6
2007-02-05,105.446,7
2007-02-05,73.824,8
2007-02-05,16.586,9
2007-02-05,10.834,10
2007-02-05,17.068,11
2007-02-05,38.824,12
2007-02-05,16.932,13
2007-02-05,16.846,14
2007-02-05,33.632,15
2007-02-05,40.308,16
2007-02-05,13.118,17
2007-02-05,14.796,18
2007-02-05,36.71,19
2007-02-05,60.614,20
2007-02-05,108.554,21
2007-02-05,77.684,22
2007-02-05,96.278,23
2007-02-06,29.348,0
2007-02-06,18.444,1
2007-02-06,16.288,2
2007-02-06,18.784,3
2007-02-06,38.436,4
2007-02-06,41.044,5
2007-02-06,16.6,6
2007-02-06,38.654,7
2007-02-06,28.366,8
2007-02-06,144.042,9
2007-02-06,71.362,10
2007-02-06,119.378,11
2007-02-06,23.84,12
2007-02-06,53.418,13
2007-02-06,73.232,14
2007-02-06,87.208,15
2007-02-06,84.714,16
2007-02-06,159.69,17
2007-02-06,118.332,18
2007-02-06,189.126,19
2007-02-06,44.128,20
2007-02-06,23.5,21
2007-02-06,21.582,22
2007-02-06,24.846,23
2007-02-07,15.209999999999999,0
2007-02-07,13.092,1
2007-02-07,10.302,2
2007-02-07,11.234,3
2007-02-07,15.124,4
2007-02-07,13.924,5
2007-02-07,33.467999999999996,6
2007-02-07,81.798,7
2007-02-07,27.242,8
2007-02-07,12.83,9
2007-02-07,10.57,10
2007-02-07,11.652,11
2007-02-07,14.604,12
2007-02-07,12.64,13
2007-02-07,9.83,14
2007-02-07,11.55,15
2007-02-07,45.368,16
2007-02-07,22.328,17
2007-02-07,11.766,18
2007-02-07,40.922,19
2007-02-07,124.932,20
2007-02-07,160.002,21
2007-02-07,186.34,22
2007-02-07,70.304,23
2007-02-08,11.614,0
2007-02-08,117.46,1
2007-02-08,57.294,2
2007-02-08,10.926,3
2007-02-08,10.870000000000001,4
2007-02-08,10.608,5
2007-02-08,9.94,6
2007-02-08,11.242,7
2007-02-08,10.502,8
2007-02-08,37.332,9
2007-02-08,86.844,10
2007-02-08,97.11,11
2007-02-08,77.474,12
2007-02-08,70.114,13
2007-02-08,69.38799999999999,14
2007-02-08,71.478,15
2007-02-08,10.934000000000001,16
2007-02-08,10.748,17
2007-02-08,10.606,18
2007-02-08,10.4,19
2007-02-08,10.576,20
2007-02-08,9.846,21
2007-02-08,76.258,22
2007-02-08,119.852,23
2007-02-09,101.182,0
2007-02-09,29.756,1
2007-02-09,14.106,2
2007-02-09,12.392000000000001,3
2007-02-09,10.692,4
2007-02-09,13.776,5
2007-02-09,9.44,6
2007-02-09,14.08,7
2007-02-09,40.446,8
2007-02-09,64.504,9
2007-02-09,28.072,10
2007-02-09,30.31,11
2007-02-09,68.614,12
2007-02-09,114.202,13
2007-02-09,117.99,14
2007-02-09,151.268,15
2007-02-09,118.848,16
2007-02-09,117.662,17
2007-02-09,177.558,18
2007-02-09,57.839999999999996,19
2007-02-09,68.836,20
2007-02-09,131.26,21
2007-02-09,67.556,22
2007-02-09,102.078,23
2007-02-10,119.312,0
2007-02-10,29.938,1
2007-02-10,19.124000000000002,2
2007-02-10,21.074,3
2007-02-10,17.954,4
2007-02-10,16.566,5
2007-02-10,18.456,6
2007-02-10,99.43,7
2007-02-10,128.806,8
2007-02-10,109.98599999999999,9
2007-02-10,122.054,10
2007-02-10,132.832,11
2007-02-10,85.104,12
2007-02-10,104.844,13
2007-02-10,125.67,14
2007-02-10,166.798,15
2007-02-10,157.262,16
2007-02-10,107.304,17
2007-02-10,137.548,18
2007-02-10,135.04,19
2007-02-10,114.612,20
2007-02-10,116.838,21
2007-02-10,90.102,22
2007-02-10,22.21,23
2007-02-11,15.703999999999999,0
2007-02-11,15.452,1
2007-02-11,16.616,2
2007-02-11,14.836,3
2007-02-11,16.166,4
2007-02-11,71.708,5
2007-02-11,18.162,6
2007-02-11,15.824,7
2007-02-11,16.564,8
2007-02-11,14.518,9
2007-02-11,17.201999999999998,10
2007-02-11,134.61,11
2007-02-11,159.386,12
2007-02-11,138.736,13
2007-02-11,87.816,14
2007-02-11,81.2,15
2007-02-11,80.722,16
2007-02-11,184.686,17
2007-02-11,76.756,18
2007-02-11,76.66,19
2007-02-11,77.398,20
2007-02-11,76.02,21
2007-02-11,20.25,22
2007-02-11,16.61,23
2007-02-12,110.458,0
2007-02-12,153.548,1
2007-02-12,124.858,2
2007-02-12,78.756,3
2007-02-12,68.312,4
2007-02-12,69.364,5
2007-02-12,34.622,6
2007-02-12,14.784,7
2007-02-12,62.894,8
2007-02-12,53.36,9
2007-02-12,53.644,10
2007-02-12,115.95,11
2007-02-12,184.566,12
2007-02-12,216.27,13
2007-02-12,228.61599999999999,14
2007-02-12,264.61,15
2007-02-12,246.624,16
2007-02-12,122.018,17
2007-02-12,141.716,18
2007-02-12,167.114,19
2007-02-12,128.102,20
2007-02-12,205.22,21
2007-02-12,71.788,22
2007-02-12,28.994,23
2007-02-13,16.552,0
2007-02-13,19.092,1
2007-02-13,17.332,2
2007-02-13,17.816,3
2007-02-13,16.766,4
2007-02-13,17.124,5
2007-02-13,56.658,6
2007-02-13,100.378,7
2007-02-13,61.234,8
2007-02-13,31.678,9
2007-02-13,29.736,10
2007-02-13,34.924,11
2007-02-13,31.84,12
2007-02-13,19.332,13
2007-02-13,46.066,14
2007-02-13,26.412,15
2007-02-13,74.566,16
2007-02-13,89.756,17
2007-02-13,134.792,18
2007-02-13,147.578,19
2007-02-13,86.396,20
2007-02-13,212.718,21
2007-02-13,52.008,22
2007-02-13,73.792,23
2007-02-14,20.848,0
2007-02-14,17.036,1
2007-02-14,17.404,2
2007-02-14,19.216,3
2007-02-14,17.196,4
2007-02-14,17.35,5
2007-02-14,98.108,6
2007-02-14,162.99,7
2007-02-14,152.918,8
2007-02-14,114.36,9
2007-02-14,79.536,10
2007-02-14,114.604,11
2007-02-14,207.076,12
2007-02-14,149.382,13
2007-02-14,145.814,14
2007-02-14,261.848,15
2007-02-14,130.862,16
2007-02-14,58.714,17
2007-02-14,144.99,18
2007-02-14,139.784,19
2007-02-14,109.19,20
2007-02-14,203.842,21
2007-02-14,95.2,22
2007-02-14,20.404,23
2007-02-15,25.202,0
2007-02-15,24.262,1
2007-02-15,21.882,2
2007-02-15,18.868,3
2007-02-15,17.546,4
2007-02-15,64.068,5
2007-02-15,101.194,6
2007-02-15,139.79,7
2007-02-15,87.024,8
2007-02-15,86.068,9
2007-02-15,82.182,10
2007-02-15,82.986,11
2007-02-15,85.418,12
2007-02-15,64.03,13
2007-02-15,19.606,14
2007-02-15,19.266000000000002,15
2007-02-15,27.632,16
2007-02-15,24.928,17
2007-02-15,106.652,18
2007-02-15,246.648,19
2007-02-15,217.066,20
2007-02-15,177.738,21
2007-02-15,145.448,22
2007-02-15,99.842,23
2007-02-16,93.732,0
2007-02-16,49.552,1
2007-02-16,31.864,2
2007-02-16,30.038,3
2007-02-16,29.422,4
2007-02-16,34.934,5
2007-02-16,199.588,6
2007-02-16,145.192,7
2007-02-16,20.1,8
2007-02-16,20.637999999999998,9
2007-02-16,21.318,10
2007-02-16,59.362,11
2007-02-16,19.964,12
2007-02-16,21.896,13
2007-02-16,19.746000000000002,14
2007-02-16,19.514,15
2007-02-16,20.556,16
2007-02-16,24.766,17
2007-02-16,84.608,18
2007-02-16,187.784,19
2007-02-16,169.584,20
2007-02-16,167.708,21
2007-02-16,122.198,22
2007-02-16,108.464,23
2007-02-17,90.818,0
2007-02-17,67.122,1
2007-02-17,17.232,2
2007-02-17,19.428,3
2007-02-17,18.86,4
2007-02-17,28.792,5
2007-02-17,29.228,6
2007-02-17,58.402,7
2007-02-17,156.62,8
2007-02-17,123.926,9
2007-02-17,48.812,10
2007-02-17,17.168,11
2007-02-17,26.838,12
2007-02-17,136.214,13
2007-02-17,97.008,14
2007-02-17,108.13,15
2007-02-17,34.14,16
2007-02-17,26.196,17
2007-02-17,65.824,18
2007-02-17,161.666,19
2007-02-17,112.444,20
2007-02-17,165.034,21
2007-02-17,230.896,22
2007-02-17,236.114,23
2007-02-18,267.9,0
2007-02-18,233.302,1
2007-02-18,144.84,2
2007-02-18,82.522,3
2007-02-18,18.286,4
2007-02-18,50.56,5
2007-02-18,215.416,6
2007-02-18,145.436,7
2007-02-18,203.758,8
2007-02-18,205.356,9
2007-02-18,252.034,10
2007-02-18,147.384,11
2007-02-18,219.656,12
2007-02-18,200.216,13
2007-02-18,212.756,14
2007-02-18,98.838,15
2007-02-18,129.682,16
2007-02-18,128.56,17
2007-02-18,204.082,18
2007-02-18,236.762,19
2007-02-18,204.052,20
2007-02-18,157.7,21
2007-02-18,47.454,22
2007-02-18,23.21,23
2007-02-19,22.0,0
2007-02-19,50.492,1
2007-02-19,18.226,2
2007-02-19,21.15,3
2007-02-19,19.99,4
2007-02-19,18.738,5
2007-02-19,83.514,6
2007-02-19,116.868,7
2007-02-19,97.434,8
2007-02-19,81.282,9
2007-02-19,85.546,10
2007-02-19,83.974,11
2007-02-19,108.43,12
2007-02-19,59.278,13
2007-02-19,20.74,14
2007-02-19,17.792,15
2007-02-19,19.701999999999998,16
2007-02-19,34.756,17
2007-02-19,204.64,18
2007-02-19,255.814,19
2007-02-19,238.404,20
2007-02-19,219.472,21
2007-02-19,158.3,22
2007-02-19,150.072,23
2007-02-20,149.324,0
2007-02-20,143.788,1
2007-02-20,146.674,2
2007-02-20,170.84,3
2007-02-20,159.976,4
2007-02-20,141.808,5
2007-02-20,171.522,6
2007-02-20,264.996,7
2007-02-20,208.936,8
2007-02-20,160.18,9
2007-02-20,106.012,10
2007-02-20,101.118,11
2007-02-20,98.288,12
2007-02-20,116.932,13
2007-02-20,93.836,14
2007-02-20,22.87,15
2007-02-20,25.582,16
2007-02-20,25.992,17
2007-02-20,60.078,18
2007-02-20,121.872,19
2007-02-20,264.282,20
2007-02-20,168.236,21
2007-02-20,119.634,22
2007-02-20,107.152,23
2007-02-21,19.174,0
2007-02-21,18.26,1
2007-02-21,56.11,2
2007-02-21,18.446,3
2007-02-21,18.506,4
2007-02-21,16.592,5
2007-02-21,36.916,6
2007-02-21,125.744,7
2007-02-21,85.944,8
2007-02-21,80.29,9
2007-02-21,85.326,10
2007-02-21,41.86,11
2007-02-21,48.262,12
2007-02-21,26.142,13
2007-02-21,20.19,14
2007-02-21,102.038,15
2007-02-21,109.698,16
2007-02-21,122.30199999999999,17
2007-02-21,171.554,18
2007-02-21,181.25,19
2007-02-21,240.968,20
2007-02-21,126.788,21
2007-02-21,159.688,22
2007-02-21,160.826,23
2007-02-22,119.266,0
2007-02-22,140.704,1
2007-02-22,140.904,2
2007-02-22,142.424,3
2007-02-22,137.932,4
2007-02-22,140.902,5
2007-02-22,213.054,6
2007-02-22,237.812,7
2007-02-22,210.68,8
2007-02-22,98.1,9
2007-02-22,87.764,10
2007-02-22,91.59,11
2007-02-22,100.508,12
2007-02-22,20.488,13
2007-02-22,36.496,14
2007-02-22,29.274,15
2007-02-22,42.46,16
2007-02-22,42.158,17
2007-02-22,96.844,18
2007-02-22,269.402,19
2007-02-22,207.65,20
2007-02-22,381.832,21
2007-02-22,213.69400000000002,22
2007-02-22,177.332,23
2007-02-23,61.016,0
2007-02-23,17.778,1
2007-02-23,18.698,2
2007-02-23,16.74,3
2007-02-23,19.458,4
2007-02-23,15.764,5
2007-02-23,17.208,6
2007-02-23,140.362,7
2007-02-23,120.348,8
2007-02-23,100.022,9
2007-02-23,91.486,10
2007-02-23,75.408,11
2007-02-23,87.224,12
2007-02-23,90.99,13
2007-02-23,84.19,14
2007-02-23,83.918,15
2007-02-23,83.37,16
2007-02-23,42.946,17
2007-02-23,20.248,18
2007-02-23,16.89,19
2007-02-23,18.596,20
2007-02-23,19.61,21
2007-02-23,20.638,22
2007-02-23,50.572,23
2007-02-24,22.924,0
2007-02-24,18.206,1
2007-02-24,17.076,2
2007-02-24,68.56,3
2007-02-24,23.6,4
2007-02-24,15.866,5
2007-02-24,18.414,6
2007-02-24,30.308,7
2007-02-24,121.398,8
2007-02-24,107.192,9
2007-02-24,17.616,10
2007-02-24,17.564,11
2007-02-24,15.852,12
2007-02-24,18.848,13
2007-02-24,15.862,14
2007-02-24,17.074,15
2007-02-24,17.126,16
2007-02-24,43.156,17
2007-02-24,26.144,18
2007-02-24,14.927999999999999,19
2007-02-24,16.887999999999998,20
2007-02-24,17.402,21
2007-02-24,14.962,22
2007-02-24,17.956,23
2007-02-25,16.782,0
2007-02-25,17.686,1
2007-02-25,16.04,2
2007-02-25,44.654,3
2007-02-25,35.016,4
2007-02-25,16.47,5
2007-02-25,18.134,6
2007-02-25,15.192,7
2007-02-25,17.108,8
2007-02-25,17.73,9
2007-02-25,15.28,10
2007-02-25,18.816,11
2007-02-25,15.802,12
2007-02-25,16.236,13
2007-02-25,72.168,14
2007-02-25,15.972,15
2007-02-25,17.352,16
2007-02-25,15.894,17
2007-02-25,16.394,18
2007-02-25,16.9,19
2007-02-25,16.092,20
2007-02-25,18.056,21
2007-02-25,15.236,22
2007-02-25,16.73,23
2007-02-26,32.314,0
2007-02-26,56.844,1
2007-02-26,17.79,2
2007-02-26,16.112,3
2007-02-26,15.714,4
2007-02-26,16.772,5
2007-02-26,17.062,6
2007-02-26,17.276,7
2007-02-26,14.927999999999999,8
2007-02-26,16.598,9
2007-02-26,16.626,10
2007-02-26,46.364000000000004,11
2007-02-26,45.406,12
2007-02-26,15.756,13
2007-02-26,15.798,14
2007-02-26,18.166,15
2007-02-26,16.436,16
2007-02-26,17.4,17
2007-02-26,15.89,18
2007-02-26,15.766,19
2007-02-26,16.862,20
2007-02-26,16.038,21
2007-02-26,54.4,22
2007-02-26,36.166000000000004,23
2007-02-27,15.544,0
2007-02-27,18.668,1
2007-02-27,15.652,2
2007-02-27,17.38,3
2007-02-27,16.596,4
2007-02-27,15.006,5
2007-02-27,17.536,6
2007-02-27,16.782,7
2007-02-27,17.06,8
2007-02-27,66.728,9
2007-02-27,22.502,10
2007-02-27,18.012,11
2007-02-27,16.222,12
2007-02-27,17.602,13
2007-02-27,17.108,14
2007-02-27,15.462,15
2007-02-27,18.422,16
2007-02-27,16.97,17
2007-02-27,16.074,18
2007-02-27,18.642,19
2007-02-27,72.954,20
2007-02-27,17.672,21
2007-02-27,16.054,22
2007-02-27,17.464,23
2007-02-28,17.462,0
2007-02-28,15.552,1
2007-02-28,19.19,2
2007-02-28,16.284,3
2007-02-28,15.704,4
2007-02-28,17.874,5
2007-02-28,20.808,6
2007-02-28,72.33,7
2007-02-28,15.804,8
2007-02-28,16.252,9
2007-02-28,17.4,10
2007-02-28,15.156,11
2007-02-28,19.008,12
2007-02-28,15.756,13
2007-02-28,15.15,14
2007-02-28,18.05,15
2007-02-28,16.118,16
2007-02-28,18.222,17
2007-02-28,75.002,18
2007-02-28,16.11,19
2007-02-28,17.158,20
2007-02-28,15.43,21
2007-02-28,18.902,22
2007-02-28,16.052,23
2007-03-01,67.526,0
2007-03-01,54.042,1
2007-03-01,18.29,2
2007-03-01,19.998,3
2007-03-01,17.93,4
2007-03-01,57.098,5
2007-03-01,20.06,6
2007-03-01,18.102,7
2007-03-01,19.176,8
2007-03-01,36.15,9
2007-03-01,52.454,10
2007-03-01,58.583999999999996,11
2007-03-01,83.866,12
2007-03-01,85.196,13
2007-03-01,65.422,14
2007-03-01,18.12,15
2007-03-01,22.06,16
2007-03-01,17.108,17
2007-03-01,21.672,18
2007-03-01,17.34,19
2007-03-01,19.576,20
2007-03-01,66.926,21
2007-03-01,57.242,22
2007-03-01,100.116,23
2007-03-02,222.882,0
2007-03-02,209.45,1
2007-03-02,209.89600000000002,2
2007-03-02,141.736,3
2007-03-02,131.292,4
2007-03-02,139.588,5
2007-03-02,124.826,6
2007-03-02,122.938,7
2007-03-02,130.994,8
2007-03-02,87.736,9
2007-03-02,92.374,10
2007-03-02,98.934,11
2007-03-02,94.768,12
2007-03-02,100.19,13
2007-03-02,235.634,14
2007-03-02,140.318,15
2007-03-02,152.786,16
2007-03-02,146.60399999999998,17
2007-03-02,301.26800000000003,18
2007-03-02,348.88,19
2007-03-02,209.482,20
2007-03-02,222.044,21
2007-03-02,201.056,22
2007-03-02,164.046,23
2007-03-03,17.508,0
2007-03-03,52.772,1
2007-03-03,40.138,2
2007-03-03,16.88,3
2007-03-03,18.766000000000002,4
2007-03-03,15.436,5
2007-03-03,18.68,6
2007-03-03,17.336,7
2007-03-03,15.75,8
2007-03-03,18.418,9
2007-03-03,16.95,10
2007-03-03,17.8,11
2007-03-03,38.624,12
2007-03-03,54.122,13
2007-03-03,18.406,14
2007-03-03,16.102,15
2007-03-03,18.95,16
2007-03-03,16.682,17
2007-03-03,22.252,18
2007-03-03,92.31400000000001,19
2007-03-03,108.814,20
2007-03-03,89.042,21
2007-03-03,58.09,22
2007-03-03,19.29,23
2007-03-04,19.832,0
2007-03-04,17.624,1
2007-03-04,18.926,2
2007-03-04,17.812,3
2007-03-04,17.31,4
2007-03-04,18.004,5
2007-03-04,40.388,6
2007-03-04,188.774,7
2007-03-04,84.662,8
2007-03-04,82.902,9
2007-03-04,82.6,10
2007-03-04,74.03,11
2007-03-04,21.152,12
2007-03-04,16.942,13
2007-03-04,16.936,14
2007-03-04,21.3,15
2007-03-04,17.026,16
2007-03-04,17.814,17
2007-03-04,88.778,18
2007-03-04,273.938,19
2007-03-04,110.042,20
2007-03-04,138.442,21
2007-03-04,190.132,22
2007-03-04,67.454,23
2007-03-05,133.898,0
2007-03-05,31.79,1
2007-03-05,15.084,2
2007-03-05,14.806000000000001,3
2007-03-05,52.894,4
2007-03-05,14.758,5
2007-03-05,37.988,6
2007-03-05,57.552,7
2007-03-05,71.44800000000001,8
2007-03-05,71.164,9
2007-03-05,12.802,10
2007-03-05,10.132,11
2007-03-05,13.542,12
2007-03-05,11.1,13
2007-03-05,13.816,14
2007-03-05,19.15,15
2007-03-05,14.606,16
2007-03-05,15.064,17
2007-03-05,42.522,18
2007-03-05,39.65,19
2007-03-05,77.848,20
2007-03-05,141.41,21
2007-03-05,105.354,22
2007-03-05,71.86,23
2007-03-06,35.652,0
2007-03-06,53.558,1
2007-03-06,25.086,2
2007-03-06,17.094,3
2007-03-06,19.232,4
2007-03-06,16.346,5
2007-03-06,18.554,6
2007-03-06,16.246,7
2007-03-06,40.344,8
2007-03-06,60.69,9
2007-03-06,124.222,10
2007-03-06,191.39,11
2007-03-06,154.748,12
2007-03-06,227.54999999999998,13
2007-03-06,99.552,14
2007-03-06,68.194,15
2007-03-06,82.846,16
2007-03-06,59.147999999999996,17
2007-03-06,78.696,18
2007-03-06,94.458,19
2007-03-06,95.71600000000001,20
2007-03-06,216.378,21
2007-03-06,202.996,22
2007-03-06,109.33,23
2007-03-07,30.338,0
2007-03-07,20.172,1
2007-03-07,18.344,2
2007-03-07,16.872,3
2007-03-07,15.01,4
2007-03-07,16.328,5
2007-03-07,18.608,6
2007-03-07,124.608,7
2007-03-07,78.534,8
2007-03-07,75.21000000000001,9
2007-03-07,18.162,10
2007-03-07,16.028,11
2007-03-07,14.036000000000001,12
2007-03-07,14.458,13
2007-03-07,17.424,14
2007-03-07,15.484,15
2007-03-07,13.782,16
2007-03-07,15.766,17
2007-03-07,51.047999999999995,18
2007-03-07,35.942,19
2007-03-07,40.132,20
2007-03-07,81.532,21
2007-03-07,236.918,22
2007-03-07,75.176,23
2007-03-08,64.254,0
2007-03-08,29.82,1
2007-03-08,36.2,2
2007-03-08,29.206,3
2007-03-08,17.142,4
2007-03-08,9.64,5
2007-03-08,10.604,6
2007-03-08,53.552,7
2007-03-08,70.678,8
2007-03-08,88.366,9
2007-03-08,80.586,10
2007-03-08,102.65,11
2007-03-08,102.81,12
2007-03-08,70.538,13
2007-03-08,72.182,14
2007-03-08,74.326,15
2007-03-08,13.574,16
2007-03-08,12.908,17
2007-03-08,12.428,18
2007-03-08,12.782,19
2007-03-08,13.668000000000001,20
2007-03-08,11.724,21
2007-03-08,12.624,22
2007-03-08,61.102,23
2007-03-09,33.476,0
2007-03-09,13.56,1
2007-03-09,15.062,2
2007-03-09,14.122,3
2007-03-09,13.972,4
2007-03-09,15.144,5
2007-03-09,27.336,6
2007-03-09,71.482,7
2007-03-09,115.004,8
2007-03-09,156.922,9
2007-03-09,120.664,10
2007-03-09,39.512,11
2007-03-09,15.924,12
2007-03-09,11.234,13
2007-03-09,14.178,14
2007-03-09,13.282,15
2007-03-09,12.458,16
2007-03-09,14.688,17
2007-03-09,23.46,18
2007-03-09,86.956,19
2007-03-09,73.888,20
2007-03-09,74.018,21
2007-03-09,33.208,22
2007-03-09,29.372,23
2007-03-10,16.137999999999998,0
2007-03-10,21.356,1
2007-03-10,16.884,2
2007-03-10,45.588,3
2007-03-10,18.534,4
2007-03-10,18.748,5
2007-03-10,71.742,6
2007-03-10,147.322,7
2007-03-10,108.47,8
2007-03-10,69.372,9
2007-03-10,17.392,10
2007-03-10,29.64,11
2007-03-10,27.176000000000002,12
2007-03-10,90.316,13
2007-03-10,107.456,14
2007-03-10,26.102,15
2007-03-10,16.786,16
2007-03-10,16.317999999999998,17
2007-03-10,60.324,18
2007-03-10,85.71,19
2007-03-10,28.798000000000002,20
2007-03-10,167.652,21
2007-03-10,51.594,22
2007-03-10,21.036,23
2007-03-11,15.308,0
2007-03-11,15.844,1
2007-03-11,15.918,2
2007-03-11,15.783999999999999,3
2007-03-11,16.242,4
2007-03-11,15.283999999999999,5
2007-03-11,15.937999999999999,6
2007-03-11,15.863999999999999,7
2007-03-11,54.184,8
2007-03-11,35.326,9
2007-03-11,15.464,10
2007-03-11,16.288,11
2007-03-11,13.844,12
2007-03-11,15.53,13
2007-03-11,16.596,14
2007-03-11,15.208,15
2007-03-11,16.66,16
2007-03-11,16.838,17
2007-03-11,15.128,18
2007-03-11,38.62,19
2007-03-11,49.934,20
2007-03-11,15.476,21
2007-03-11,15.142,22
2007-03-11,16.13,23
2007-03-12,28.716,0
2007-03-12,27.366,1
2007-03-12,28.168,2
2007-03-12,29.33,3
2007-03-12,26.060000000000002,4
2007-03-12,66.796,5
2007-03-12,100.176,6
2007-03-12,123.566,7
2007-03-12,125.472,8
2007-03-12,112.56,9
2007-03-12,81.44200000000001,10
2007-03-12,81.26,11
2007-03-12,51.698,12
2007-03-12,17.28,13
2007-03-12,18.162,14
2007-03-12,17.474,15
2007-03-12,18.618000000000002,16
2007-03-12,42.404,17
2007-03-12,87.104,18
2007-03-12,189.704,19
2007-03-12,170.332,20
2007-03-12,116.888,21
2007-03-12,115.92,22
2007-03-12,85.564,23
2007-03-13,18.492,0
2007-03-13,18.15,1
2007-03-13,17.814,2
2007-03-13,18.0,3
2007-03-13,17.318,4
2007-03-13,18.364,5
2007-03-13,71.17399999999999,6
2007-03-13,93.786,7
2007-03-13,80.634,8
2007-03-13,43.134,9
2007-03-13,16.94,10
2007-03-13,19.032,11
2007-03-13,17.498,12
2007-03-13,16.81,13
2007-03-13,19.966,14
2007-03-13,16.372,15
2007-03-13,20.05,16
2007-03-13,58.263999999999996,17
2007-03-13,104.3,18
2007-03-13,207.31,19
2007-03-13,126.952,20
2007-03-13,38.852,21
2007-03-13,119.262,22
2007-03-13,111.67,23
2007-03-14,25.124,0
2007-03-14,21.26,1
2007-03-14,22.972,2
2007-03-14,22.16,3
2007-03-14,22.358,4
2007-03-14,20.84,5
2007-03-14,110.892,6
2007-03-14,95.884,7
2007-03-14,83.63,8
2007-03-14,80.45400000000001,9
2007-03-14,54.294,10
